concept id	cpt code	consumer friendly descriptor
1005633	29840	diagnostic examination of the wrist
1005635	29843	diagnostic examination of the wrist
1005636	29844	partial removal of wrist joint lining
1005637	29845	removal of wrist joint lining
1005638	29846	removal or repair of wrist joint lining
1005639	29847	insertion of internal hardware
1005640	29848	release of wrist ligament
1005642	29850	treatment of knee joint fractures
1005643	29851	treatment of knee joint fractures
1005645	29855	treatment of broken leg bone
1005646	29856	treatment of broken leg bone
1005647	29860	diagnostic examination of hip
1005649	29861	removal of loose or foreign body of hip joint
1005650	29862	removal or shaving of hip joint socket cartilage
1005651	29863	removal of hip joint lining
1020314	29914	reconstruction of hip socket and repair of thigh bone
1020315	29915	reconstruction of hip socket
1020316	29916	removal and shaving of hip joint socket cartilage
1005653	29866	patient-derived cartilage grafts
1005654	29867	donor cartilage graft
1005655	29868	cartilage graft
1005656	29870	diagnostic examination of knee
1005658	29871	irrigation and drainage of knee joint
1005659	29873	release of ligaments
1005660	29874	removal of loose or foreign body of knee joint
1005661	29875	partial removal of knee joint lining
1005662	29876	removal of joint lining from two or more knee joint compartments
1005663	29877	removal or shaving of knee joint cartilage
1005664	29879	repair of knee joint
1005665	29880	removal of both knee cartilages
1005666	29881	removal of one knee cartilage
1005667	29882	repair of knee joint
1005668	29883	repair of knee joint
1005669	29884	repair of knee joint and removal of scar tissue
1005670	29885	repair of knee joint
1005671	29886	repair of knee joint
1005672	29887	repair of knee joint
1005673	29888	repair of anterior cruciate ligament of knee
1005674	29889	repair of posterior cruciate ligament of knee
1005676	29891	removal of bone defect of shin and/or ankle
1005677	29892	removal and repair of large bone defect of shin or ankle
1005678	29893	repair of fibrous tissue of foot
1005680	29894	removal of loose or foreign body of ankle
1005681	29895	partial removal of ankle joint lining
1005682	29897	partial removal of ankle joint lining
1005683	29898	removal of dead or infected ankle joint tissue
1005684	29899	fusion of ankle joint
1005685	29900	biopsy of lining of joint of finger
1005687	29901	removal of dead or infected finger joint tissue
1005688	29902	treatment of displaced ligament of finger joint
1018299	29904	removal of loose or foreign body of ankle joint
1018300	29905	removal of lining of foot joint
1018301	29906	removal of dead or infected foot joint tissue
1018302	29907	fusion of foot joint
1005689	29999	joint procedure
1005693	30000	drainage of abscess or blood accumulation
1005694	30020	drainage of abscess or blood accumulation
1005696	30100	biopsy of lining of nose
1005697	30110	removal of polyps
1005698	30115	removal of polyps
1005700	30117	removal or destruction of growth
1005701	30118	removal or destruction of growth
1005702	30120	removal or scraping of skin
1005704	30124	removal of growth of skin and tissue
1005705	30125	removal of growth under nasal bone or cartilage
1005706	30130	removal of nasal air passage
1005707	30140	removal of nasal air passage
1005709	30150	partial removal of the nose
1005710	30160	removal of the nose
1005712	30200	injection of drug into nasal air passages
1005713	30210	irrigation and drainage of sinus
1005714	30220	insertion of implant to close nasal passage
1005717	30300	removal of foreign body
1005718	30310	removal of foreign body
1005719	30320	incisional removal of foreign body
1005722	30400	reshaping of tip of nose
1005723	30410	reshaping of bone, cartilage, or tip of nose
1005724	30420	reshaping of bony cartilage dividing nasal passages
1005726	30430	revision to reshape nose or tip of nose after previous repair
1005727	30435	revision to reshape nasal bones after previous repair
1005728	30450	revision to reshape nasal bones and tip of nose after previous repair
1005730	30460	repair of congenital nasal defect to lengthen tip of nose
1005731	30462	repair of congenital nasal defect
1005732	30465	widening of nasal passage
1005733	30520	reshaping of nasal cartilage
1005735	30540	reconstruction to create nasal passages
1005736	30545	reconstruction to create nasal passages
1005737	30560	release of nasal scar tissue
1005739	30580	repair of abnormal drainage tract between two nasal sinuses
1005740	30600	repair of abnormal drainage tract between mouth and nasal cavity
1005741	30620	repair of mucous lining of nasal passage
1005742	30630	repair of openings
1005745	30801	destruction of soft tissue of nasal passages
1005746	30802	destruction of soft tissue
1005748	30901	simple control of nose bleed
1005749	30903	complex control of nose bleed
1005751	30905	control of nose bleed and insertion of packing
1005752	30906	control of nosebleed and insertion of packing
1005754	30915	tying of artery
1005755	30920	tying of artery
1005756	30930	therapeutic fracture of nasal passages
1005757	30999	nasal procedure
1005761	31000	irrigation of nasal sinus
1005762	31002	irrigation of nasal sinus
1005764	31020	incision of nasal sinus
1005765	31030	incision of nasal sinus
1005766	31032	removal of nasal sinus growths
1005767	31040	incision through sinus
1005768	31050	incision of nasal sinus
1005769	31051	removal of nasal polyps
1005771	31070	incision of nasal sinus
1005772	31075	incision of nasal sinus of one side of face
1005773	31080	insertion of material to stop growth of nasal sinus lining
1005774	31081	insertion of material to stop growth of nasal sinus lining
1005775	31084	insertion of material to stop growth of nasal sinus lining
1005776	31085	insertion of material to stop growth of nasal sinus lining
1005777	31086	incision of nasal sinus
1005778	31087	incision of nasal sinus
1005779	31090	removal of diseased tissue or growths
1005782	31200	partial removal of nasal sinus
1005783	31201	removal of nasal sinus
1005784	31205	removal of nasal sinus
1005786	31225	removal of nasal sinus
1005787	31230	removal of nasal sinus and eye bone
1005789	31231	diagnostic examination of nasal passages
1005790	31233	examination of nasal passage and sinus
1005791	31235	examination of nasal passages and sinus
1005793	31237	biopsy or removal of nasal polyp or tissue
1005794	31238	control of nasal bleeding
1005795	31239	incision of tear duct
1005796	31240	removal of nasal breathing passages
1030901	31241	tying of sphenopalatine artery
1030902	31253	complete examination of nose and sinuses
1005798	31254	partial removal of nasal sinus
1005799	31255	complete removal of nasal sinus
1030903	31257	complete examination of nose and sinuses and removal of nasal sinus
1030904	31259	removal of tissue from sphenoid sinus
1005800	31256	incision of nasal sinus
1005801	31267	removal of nasal sinus tissue
1005802	31276	exploration of nasal sinus
1005803	31287	incision of nasal sinus
1005804	31288	removal of nasal sinus tissue
1005806	31290	repair of spinal fluid leak into nasal sinus
1005807	31291	repair of spinal fluid leak into nasal sinus
1005809	31292	decompression of eye bone
1005810	31293	decompression of eye bone
1005811	31294	decompression of eye bone and release of optic nerve
1020317	31295	dilation of nasal sinus
1020318	31296	dilation of nasal sinus
1020319	31297	dilation of nasal sinus
1030905	31298	dilation of nasal sinus
1005813	31299	accessory sinus procedure
1005817	31300	removal of vocal cord growth or cartilage attachment
1005820	31360	removal of voice box
1005821	31365	removal of voice box, muscle, lymph nodes, and glands
1005822	31367	removal of voice box
1005823	31368	removal of voice box, muscle, lymph nodes, and glands
1005825	31370	partial removal of voice box
1005826	31375	partial removal of voice box
1005827	31380	partial removal of voice box
1005828	31382	partial removal of voice box
1005830	31390	removal of voice box, throat, muscle, lymph nodes, and glands
1005831	31395	removal of voice box and throat, muscle, lymph nodes, and glands
1005832	31400	removal or repair of the voice box cartilage
1005833	31420	removal of cartilage attaching the tongue
1005835	31500	emergent insertion of breathing tube into windpipe cartilage
1005836	31502	change of breathing tube of windpipe
1005839	31505	diagnostic examination of voice box
1005840	31510	biopsy of voice box
1005841	31511	removal of foreign body from voice box
1005842	31512	removal of growth of voice box
1005843	31513	vocal cord injection
1005845	31515	aspiration of voice box
1005846	31520	diagnostic examination of voice box
1005847	31525	diagnostic examination of voice box
1005848	31526	diagnostic examination of voice box
1005849	31527	insertion of device to close opening to voice box
1005850	31528	dilation of the voice box
1005851	31529	dilation of the voice box
1005852	31530	removal of foreign body from voice box
1005853	31531	removal of foreign body from voice box
1005854	31535	biopsy of voice box
1005855	31536	biopsy of voice box
1005856	31540	removal of growth of tongue and/or vocal cord stripping
1005857	31541	removal of growth of tongue and/or vocal cord stripping
1005859	31545	removal of vocal cord growths
1005860	31546	removal of vocal cord growths
1005861	31560	removal of cartilage attaching voice box
1005862	31561	removal of cartilage attaching voice box
1005863	31570	injection of vocal cords
1005864	31571	injection of vocal cords
1029575	31572	destruction of abnormality of one side of voice box
1029576	31573	injection of drug into one side of voice box
1029577	31574	injection of substance to augment voice box
1005866	31575	diagnostic examination of voice box
1005867	31576	biopsy of voice box
1005868	31577	removal of foreign body from voice box
1005869	31578	removal of growth from voice box
1005870	31579	examination to assess movement of vocal cord flaps
1029578	31551	repair of narrowed voice box
1029579	31552	repair of narrowed voice box
1029580	31553	repair of narrowed voice box
1029581	31554	repair of narrowed voice box
1005873	31580	repair of congenital vocal cord defect
1005875	31584	incision of voice box to repair thyroid cartilage fracture
1005876	31587	repair of split
1005878	31590	relocation of nerve and muscle to restore voice box function
1029582	31591	repair of one side of voice box by moving vocal cord to middle
1029583	31592	excision of part of windpipe and cricoid cartilage
1005882	31599	voice box procedure
1005885	31600	opening of windpipe through neck
1005886	31601	opening of windpipe through neck
1005888	31603	emergent surgical opening of windpipe through neck
1005889	31605	emergent surgical opening of windpipe
1005890	31610	creation of permanent opening of windpipe
1005891	31611	creation of opening of windpipe and
1005892	31612	puncture of neck and windpipe cartilage
1005894	31613	revision of permanent opening of windpipe
1005895	31614	revision of permanent opening of windpipe
1005897	31615	examination of windpipe and lung airways through permanent skin opening to windpipe
1005900	31622	diagnostic examination of lung airways
1005901	31623	examination of lung airways
1005902	31624	irrigation and suction of lung airways to obtain cells
1005903	31625	biopsy of lung airways
1019993	31626	insertion of radiation therapy markers into lung airways
1019994	31627	computer-assisted image-guided navigation of lung airways
1005904	31628	biopsy of one lobe of lung
1005905	31629	needle biopsy of windpipe cartilage, airway, and/or lung
1005906	31630	treatment of windpipe cartilage fracture or dilation of windpipe cartilage
1005907	31631	insertion of stents into windpipe
1005908	31632	biopsy of lung
1005909	31633	needle biopsy of lung
1020320	31634	examination of lung airways
1005910	31635	removal of foreign body
1005911	31636	insertion of stents
1005912	31637	insertion of stent
1005913	31638	revision of previously inserted stent
1005914	31640	removal of growth
1005916	31641	destruction of growth or narrowing of lung airway
1005917	31643	insertion of catheters
1005918	31645	aspiration of lung secretions from lung airways
1005919	31646	aspiration of lung secretions from lung airways
1020956	31647	assessment of air leak, airway sizing, and insertion of bronchial valves
1020957	31648	removal of bronchial valves
1020958	31649	removal of bronchial valves
1020959	31651	assessment of air leak, airway sizing, and insertion of bronchial valves
1027683	31652	examination of lung airways
1027684	31653	examination of lung airways
1027685	31654	examination of lung airways
1020960	31660	thermal repair of lung airways
1020961	31661	thermal repair of lung airways
1005926	31717	insertion of catheter into airway of lung
1005928	31720	insertion of catheter
1005929	31725	insertion of catheter into windpipe and lung airways
1005930	31730	insertion into windpipe of needle wire, dilator, stent, or tube
1005933	31750	repair of windpipe cartilage
1005934	31755	creation of drainage tract from throat to windpipe
1005935	31760	repair of windpipe cartilage by insertion of splint or graft
1005936	31766	repair through chest of upper breast bone
1005938	31770	repair of lung airway
1005939	31775	repair of narrowed area
1005941	31780	repair of narrowed area of windpipe cartilage
1005942	31781	repair of narrowed area of windpipe cartilage
1005944	31785	removal of windpipe cartilage growth
1005945	31786	removal of windpipe cartilage growth, open chest procedure
1005947	31800	suture of wound or injury to windpipe cartilage
1005948	31805	suture of wound or injury to windpipe cartilage
1005950	31820	closure of permanent windpipe opening or abnormal drainage tract
1005951	31825	plastic repair and closure of permanent windpipe opening or abnormal drainage tract
1005952	31830	revision of permanent windpipe opening scar
1005954	31899	windpipe or lung airway procedure
1005963	32035	removal of rib
1005964	32036	removal of rib
1020619	32096	opening
1020620	32097	opening
1020621	32098	opening
1005967	32100	incision and exploration of chest cavity
1005968	32110	repair of traumatic tear
1005969	32120	incision of chest cavity
1005970	32124	opening
1005971	32140	opening
1005972	32141	removal of air sac of lung
1005973	32150	removal of foreign body or clot protein deposit
1005974	32151	removal of foreign body
1005975	32160	massage of heart muscle through chest cavity
1005977	32200	drainage of infected lung material or cyst, open procedure
1005979	32215	creation of scarring
1005981	32220	removal of lung lining
1005982	32225	partial removal of lung lining
1005984	32310	removal of chest cavity lining
1005985	32320	removal of chest cavity and lung lining
1005987	32400	needle biopsy of lining of lung, accessed through the skin
1005989	32405	needle biopsy of lung or chest tissue, accessed through the skin
1005991	32440	removal of lung
1005992	32442	removal of lung and portion of windpipe cartilage
1005993	32445	removal of lung and chest cavity lining
1005995	32480	removal of one lobe of lung
1005996	32482	removal of two lobes of lung
1005997	32484	removal of a segment of lung tissue
1005998	32486	removal portion of lung tissue and segment of lung airway
1005999	32488	removal of remaining lung after prior lung surgery
1006000	32491	removal of a lung segment to reduce lung volume
1006002	32501	repair of lung airway
1014018	32503	removal of lung growth and chest wall
1006004	32504	removal of lung growth and repair of chest wall
1020622	32505	opening
1020623	32506	opening
1020624	32507	partial removal of lung tissue
1006005	32540	removal of infected material between lung and chest wall
1018338	32550	insertion of permanent catheter
1018339	32551	removal of fluid from between lung and chest cavity, open procedure
1019995	32552	removal of tunneled catheter
1019996	32553	insertion of devices
1020962	32554	removal of fluid from chest cavity
1020963	32555	removal of fluid from chest cavity
1020964	32556	removal of fluid from chest cavity
1020965	32557	removal of fluid from chest cavity
1018340	32560	catheter instillation of agent onto lung surface
1019997	32561	catheter instillations of agent onto lung lining to break up scar tissue
1019998	32562	catheter instillations of agent onto lung lining to break up scar tissue
1006008	32601	diagnostic examination of lungs, heart sac, mid-chest cavity, or lung lining
1006011	32604	biopsy of sac that covers the heart
1006013	32606	biopsy of tissue
1020625	32607	biopsy of fluid collection
1020626	32608	biopsy of growths
1020627	32609	biopsy of lung lining
1006015	32650	adhesion of the lung linings
1006016	32651	partial removal of chest cavity lining and lung
1006017	32652	complete removal of inside lining of chest cavity and lung
1006018	32653	removal of foreign body from lining of chest cavity
1006019	32654	control of bleeding
1006020	32655	removal of air sac of lung
1006021	32656	removal of lining of lung
1006023	32658	removal of blood clot or foreign body from sac that covers the heart
1006024	32659	creation of opening or partial removal of sac that covers the heart
1006026	32661	removal of cyst or growth from sac that covers the heart
1006027	32662	removal of cyst or growth from mid-chest cavity
1006028	32663	examination of lung
1006029	32664	removal of nerves to chest cavity
1006030	32665	repair of esophagus
1020628	32666	partial removal of tissue of one lung
1020629	32667	partial removal of lung tissue
1020630	32668	partial removal of lung tissue
1020631	32669	removal of a segment of lung tissue
1020632	32670	removal of two lobes of lung
1020633	32671	removal of lung
1020634	32672	partial removal of one lung to reduce lung volume
1020635	32673	removal of thymus gland
1020636	32674	removal of lymph nodes of mid-chest cavity
1020966	32701	thoracic targets delineation
1006032	32800	repair of lung herniation through chest wall
1006033	32810	closure of chest wall after open drainage of infected lung
1006034	32815	closure of abnormal drainage tract from chest cavity to lung airway, open procedure
1006035	32820	reconstruction of the chest wall after injury
1006037	32850	removal of lung from cadaver
1006039	32851	transplant of lung
1006040	32852	transplant of lung
1006042	32853	transplant of both lungs
1006043	32854	transplant of both lungs
1006045	32855	preparation of one lung from a cadaver
1006046	32856	preparation of two cadaver lungs
1006048	32900	removal of ribs
1006049	32905	removal of infected area of chest cavity
1006050	32906	removal of infected area
1006051	32940	release of lining covering lung from chest wall
1006052	32960	injection of air into chest cavity to collapse lung
1030906	32994	destruction of growths
1014748	32998	destruction of growths
1006054	32997	irrigation and drainage of one lung
1006055	32999	lung and lung lining procedure
1006060	33010	aspiration of fluid from sac that covers the heart
1006061	33011	aspiration of fluid from sac that covers the heart
1006062	33015	insertion of catheter
1006063	33020	removal of blood clot or foreign body from sac that covers the heart
1006064	33025	creation of opening or partial removal of sac that covers the heart
1006066	33030	removal of sac that covers the heart
1006067	33031	removal of sac that covers the heart
1006068	33050	removal of cyst or growth from sac that covers the heart
1006070	33120	removal of growth
1006071	33130	removal of growth
1006073	33140	laser treatment of heart muscle to improve blood flow
1006074	33141	laser treatment of heart muscle to improve blood flow during open procedure
1014753	33202	insertion of electrodes to outer layer of heart, open procedure
1014754	33203	insertion of electrodes to outer layer of heart
1006080	33206	insertion or replacement of permanent pacemaker and upper chamber electrodes
1006081	33207	insertion or replacement of permanent pacemaker and lower chamber electrodes
1006082	33208	insertion of new or replacement of permanent pacemaker including upper and lower chamber electrodes
1006083	33210	placement of temporary pacemaker leads
1006084	33211	placement of temporary pacemaker leads
1006086	33212	insertion of pacemaker pulse generator
1006087	33213	insertion of pacemaker pulse generator
1020637	33221	insertion of pacemaker pulse generator
1006088	33214	conversion to two chamber pacemaker system
1006089	33215	repositioning of implanted pacemaker or defibrillator device
1006091	33216	insertion of electrode
1006092	33217	insertion of electrodes
1006093	33218	repair of electrode
1006094	33220	repair of 2 electrodes
1006095	33222	relocation of pacemaker generator skin pocket
1006096	33223	relocation of defibrillator device skin pocket
1006097	33224	insertion of left heart electrode
1006098	33225	insertion of left heart electrode
1006099	33226	repositioning of implanted left heart electrode
1020638	33227	removal and replacement of single lead permanent pacemaker pulse generator
1020639	33228	removal and replacement of dual lead permanent pacemaker pulse generator
1020640	33229	removal and replacement of multiple lead permanent pacemaker pulse generator
1020641	33230	insertion of pacing defibrillator pulse generator
1020642	33231	insertion of pacing defibrillator pulse generator
1006108	33240	insertion of pacing defibrillator pulse generator
1006100	33233	removal of permanent pacemaker pulse generator
1006102	33234	removal of electrode from right heart
1006103	33235	removal of electrodes from right heart
1006105	33236	removal of permanent right heart electrodes and pacemaker
1006106	33237	removal of permanent right heart electrodes and pacemaker
1006107	33238	removal of permanent pacemaker venous electrodes
1006109	33241	removal of defibrillator pulse generator
1006111	33243	removal of defibrillator electrodes
1006112	33244	removal of defibrillator electrodes
1006115	33249	insertion or replacement of single or dual chamber pacing defibrillator leads
1020643	33262	removal and replacement of defibrillator pulse generator
1020644	33263	removal and replacement of defibrillator pulse generator
1020645	33264	removal and replacement of defibrillator pulse generator
1021594	33270	insertion or replacement of defibrillator
1021595	33271	insertion of defibrillator electrode
1021596	33272	removal of defibrillator electrode
1021597	33273	repositioning of previously implanted defibrillator electrode
1034987	33274	insertion or replacement of permanent leadless pacemaker into lower right chamber of heart via catheter
1034988	33275	removal of permanent leadless pacemaker into lower right chamber of heart via catheter
1006118	33250	destruction of pathway of abnormal heart beats
1006119	33251	destruction of pathway of abnormal heart beats
1014775	33254	partial destruction and reconstruction of upper heart chamber
1014680	33255	partial destruction and reconstruction of right upper heart
1014776	33256	destruction and reconstruction of right upper heart
1018341	33257	destruction and reconstruction of right upper heart
1018342	33258	destruction and reconstruction of right upper heart
1018343	33259	destruction of tissue and reconstruction of right upper heart
1006121	33261	destruction of tissue and reconstruction of right lower heart
1014778	33265	reconstruction of upper heart chamber tissue and alteration of electrical pathway
1014779	33266	reconstruction of upper heart chamber tissue and alteration of electrical pathway
1034989	33285	insertion of heart rhythm monitor under skin
1034990	33286	removal of heart rhythm monitor from under skin
1034991	33289	insertion of wireless pressure sensor into lung artery via catheter
1006127	33300	repair of wound to heart
1006128	33305	repair of wound to heart
1006130	33310	incision, exploration, and removal of foreign body of upper or lower heart chamber
1006131	33315	incision, exploration, and removal of foreign body of upper or lower heart chamber
1006133	33320	suture repair of great vessels of heart and chest
1006134	33321	insertion of blood flow shunt from heart and great vessels
1006135	33322	suture repair of great vessels and heart
1006137	33330	insertion of great vessel graft
1006139	33335	insertion of great vessel graft
1029584	33340	repair of left upper heart
1020967	33361	replacement of aortic valve
1020968	33362	replacement of aortic valve
1020969	33363	replacement of aortic valve
1020970	33364	replacement of aortic valve
1020971	33365	replacement of aortic valve
1021274	33366	replacement of aortic valve
1020972	33367	replacement of aortic valve
1020973	33368	replacement of aortic valve
1020974	33369	replacement of aortic valve
1029585	33390	simple repair of aortic valve by open procedure
1029586	33391	complex repair of aortic valve by open procedure
1006146	33404	creation of blood flow from left lower heart chamber to aorta
1006148	33405	replacement of aortic valve
1006149	33406	replacement of aortic valve
1006150	33410	replacement of aortic valve
1006152	33411	replacement and enlargement of left lower heart valve
1006153	33412	replacement of left lower heart chamber valve
1006154	33413	repair and enlargement of blood outflow tract to great vessels from the left or right lower heart chamber
1034992	33440	replacement of aortic valve by translocation of pulmonary valve, replacement of pulmonary valve
1006155	33414	repair and enlargement of blood outflow tract of left lower heart chamber
1006156	33415	incision or removal of tissue below left lower heart valve
1006157	33416	removal of thickened heart muscle
1006158	33417	repair of aorta
1021598	33418	replacement of aortic valve
1021599	33419	replacement of aortic valve
1006161	33420	removal of scar tissue of valve between left heart chambers, closed heart procedure
1006162	33422	removal of valve scar tissue between left heart chambers
1006163	33425	repair of valve between left heart chambers
1006164	33426	insertion of artificial valve between left heart chambers
1006165	33427	repair of valve flaps between left heart chambers
1006166	33430	replacement of valve between left upper and lower chambers
1006168	33460	removal of valve between right upper and lower chambers
1006170	33463	repair of valve between right upper and lower heart chambers
1006171	33464	repair of heart valve between right chambers
1006172	33465	replacement of valve between right heart chambers
1006173	33468	repositioning of valve between right heart chambers
1006176	33470	dilation of valve between right heart chambers, closed heart procedure
1006177	33471	dilation of valve between right heart chambers, closed heart procedure
1006180	33474	incision of valve
1006181	33475	replacement of valve
1006182	33476	release of restrictive muscle bands or valve leaflets
1027686	33477	implantation of heart valve to lungs, accessed through the skin
1006183	33478	enlargement of blood outflow tract
1006185	33496	repair of artificial heart valve
1006188	33500	repair of drainage of heart artery and vein
1006189	33501	repair of drainage of heart artery and vein
1006191	33502	repair of abnormal heart artery
1006192	33503	placement of graft to repair abnormal heart artery
1006193	33504	repair of abnormal heart artery
1006194	33505	repair of abnormal heart artery
1006195	33506	repair of abnormal heart artery
1006196	33507	repair of abnormal heart artery
1006198	33508	harvest of veins
1006201	33510	heart artery bypass to repair one artery
1006202	33511	heart artery bypass to repair multiple arteries
1006203	33512	heart artery bypass to repair multiple arteries
1006204	33513	heart artery bypass to repair multiple arteries
1006205	33514	heart artery bypass to repair multiple arteries
1006206	33516	heart artery bypass to repair multiple arteries
1006209	33517	combined vein and artery heart artery bypass
1006210	33518	combined multiple vein and artery heart artery bypasses
1006211	33519	combined multiple vein and artery heart artery bypasses
1006212	33521	combined multiple vein and artery heart artery bypasses
1006213	33522	combined multiple vein and artery heart artery bypasses
1006214	33523	combined multiple vein and artery heart artery bypasses
1006215	33530	reoperation of heart artery bypass or valve procedure more than 1 month after original operation
1006218	33533	heart artery bypass to repair one artery
1006219	33534	heart artery bypass to repair multiple arteries
1006220	33535	heart artery bypass to repair multiple arteries
1006221	33536	heart artery bypass to repair multiple arteries
1006222	33542	partial removal of heart muscle
1006223	33545	repair of lower heart chamber defect following heart attack
1006224	33548	restoration and reshaping of left lower heart chamber
1006226	33572	removal of plaque from heart artery
1006228	33600	suture or patch of valve between right heart chambers
1006229	33602	suture or patch of two-leaflet heart valve
1006230	33606	connection of pulmonary artery to aorta
1006231	33608	repair of congenital defect
1006232	33610	enlargement of congenital defect
1006233	33611	repair of double outlet defect of right lower heart chamber
1006234	33612	repair of double outlet defect and outflow track of right lower heart chamber
1006235	33615	closure of congenital defect
1006236	33617	repair to improve congenital blood flow defect from right upper heart chamber
1006237	33619	repair to improve congenital blood flow defect from single lower heart chamber
1020321	33620	placement of bands around the right and left pulmonary arteries, hybrid approach
1020322	33621	insertion of stent
1020323	33622	reconstruction of complex cardiac defects
1006239	33641	repair of hole between upper heart chambers
1006240	33645	direct or patch closure of extra tissue between two upper heart chambers
1006241	33647	repair of congenital defect
1006242	33660	repair of congenital defect between both upper and lower heart chambers
1006243	33665	repair of congenital defect
1006244	33670	repair of congenital valve defect between upper and lower heart chamber
1014756	33675	closure of congenital multiple opening defects
1014757	33676	closure of congenital multiple opening defects
1014758	33677	closure of congenital multiple opening defect
1006245	33681	closure of congenital single opening
1006246	33684	closure of congenital single opening
1006247	33688	closure and reinforcement of congenital opening
1006248	33690	banding pulmonary artery
1006249	33692	repair and correction of four congenital heart defects
1006250	33694	repair and correction of four congenital heart defects
1006251	33697	repair and correction of four congenital heart defects
1006253	33702	repair to improve blood flow to lung or heart
1006254	33710	repair of opening
1006255	33720	repair of bulging vessel above heart valve to lung
1006256	33722	repair of extra blood flow tract from left heart chamber to aorta
1014762	33724	repair of abnormal lung vein blood return to left upper heart chamber
1014763	33726	repair of abnormal blockage of pulmonary vein to left upper heart chamber
1006258	33730	repair of abnormal pulmonary vein blood flow to left upper heart chamber
1006259	33732	removal of congenital membrane
1006262	33735	balloon enlargement of wall between two upper heart chambers, closed heart procedure
1006263	33736	enlargement of wall between two upper heart chambers, open heart procedure
1006264	33737	enlargement of wall between two upper heart chambers
1006266	33750	placement of shunt from a chest artery to pulmonary artery
1006267	33755	placement of shunt from the aorta to pulmonary artery
1006268	33762	placement of shunt from the aorta to pulmonary artery
1006269	33764	placement of shunt and artificial graft from the aorta to pulmonary artery
1006270	33766	placement of shunt from vena cava to pulmonary artery to improve blood flow to lung
1006271	33767	placement of shunt from vena cava to pulmonary artery to improve blood flow to lung
1006272	33768	removal of congenital extra vena cava
1006275	33770	repair of a group of congenital heart defects
1006276	33771	repair of a group of congenital heart defects
1006277	33774	repair of a group of congenital heart defects
1006278	33775	repair of a group of congenital heart defects
1006279	33776	repair of a group of congenital heart defects
1006280	33777	repair of a group of congenital heart defects
1006281	33778	repair of a group of congenital heart defects
1006282	33779	repair of a group of congenital heart defects
1006283	33780	repair of a group of congenital heart defects
1006284	33781	repair of a group of congenital heart defects
1019999	33782	relocation of aorta and repair of wall between two lower heart chambers
1020000	33783	relocation of aorta and repair of wall between two lower heart chambers
1006286	33786	repair of a group of congenital heart defects
1006287	33788	reimplantation of abnormal pulmonary artery to heart
1006289	33800	suture of aorta to chest bone
1006290	33802	division of extra arch of aorta
1006291	33803	division and reconnection of extra arch of aorta
1006293	33813	repair of defect of wall between aorta and pulmonary artery
1006294	33814	repair of defect of wall between two lower heart chambers
1006296	33820	tying off congenital blood flow tract defect
1006297	33822	repair of congenital heart defect from pulmonary artery to aorta, patient younger than 18 years
1006298	33824	repair of congenital heart defect from pulmonary artery to aorta, patient 18 years and older
1006300	33840	repair of congenital narrowing of aorta and pulmonary artery to aorta
1006301	33845	repair of narrowed aorta
1006302	33851	repair of narrowed aorta
1006304	33852	repair of abnormal aortic arch
1006305	33853	repair of abnormal aortic arch
1006307	33860	placement of graft to aorta
1006309	33863	placement of graft to aorta
1018344	33864	placement of graft to aorta
1034993	33866	graft to half of aortic artery arch
1006310	33870	placement of graft to aorta
1006311	33875	placement of graft to first portion of aorta
1006312	33877	repair of bulging defect of aorta
1014023	33880	repair of defect of aorta
1006315	33881	repair of defect of aorta
1014024	33883	repair of defect of aorta
1006317	33884	repair of defect of aorta
1006318	33886	repair of defect of aorta
1006319	33889	incision
1006320	33891	bypass graft of neck artery
1006323	33910	removal of blood clot
1006324	33915	removal of blood clot
1006325	33916	removal of plaque from pulmonary artery
1006326	33917	repair of narrowing of pulmonary artery
1006327	33920	removal of obstructive material from wall between two lower heart chambers
1006328	33922	incision of lung artery
1006329	33924	disconnection of blood vessel shunt system used to repair a congenital heart defect
1014025	33925	repair of defect of pulmonary artery
1006331	33926	repair of defect of pulmonary artery
1030907	33927	implantation of artificial heart
1030908	33928	replacement of artificial heart
1030909	33929	removal of artificial heart
1006333	33930	harvest of donor heart and lung
1006334	33933	preparation of donor heart and lung
1006335	33935	transplantation of donor heart and lung
1006336	33940	obtaining donor cadaver heart
1006337	33944	preparation of donor heart
1006338	33945	transplantation of donor heart
1021600	33946	initiation of external vein to vein blood circulation
1021601	33947	initiation of external vein to artery blood circulation
1021602	33948	daily management of external vein to vein blood circulation
1021603	33949	daily management of external vein to artery blood circulation
1021604	33951	insertion of tube accessed through the skin
1021605	33952	insertion of tube accessed through the skin
1021606	33953	insertion of tube open procedure
1021607	33954	insertion of tube open procedure
1021608	33955	insertion of tube accessed through the chest
1021609	33956	insertion of tube accessed through the chest
1021610	33957	repositioning of tube accessed through the skin
1021611	33958	repositioning of tube accessed through the skin
1021612	33959	repositioning of tube open procedure
1021613	33962	repositioning of tube open procedure
1021614	33963	repositioning of tube accessed through the chest
1021615	33964	repositioning of tube accessed through the chest
1021616	33965	removal of tube accessed through the skin
1021617	33966	removal of tube accessed through the skin
1021618	33969	removal of tube open procedure
1021619	33984	removal of tube open procedure
1021620	33985	removal of tube accessed through the chest
1021621	33986	removal of tube accessed through the chest
1021622	33987	incision of artery
1021623	33988	insertion of left heart vent through chest
1021624	33989	removal of left heart vent through chest
